filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
MARSCI-203-01_Gill__David_Fall_2023.html,Fall 2023,MARSCI-203-01 : MARINE SOCIAL SCIENCE.MARSCI-203-01.,David Gill,8,The course was difficult.,5/10 (50%),2.80,0.45,3.00,5,Strongly disagree: 0 (0.00%); Disagree: 1 (20.00%); Neither agree nor disagree: 4 (80.00%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
MARSCI-203-01_Gill__David_Fall_2023.html,Fall 2023,MARSCI-203-01 : MARINE SOCIAL SCIENCE.MARSCI-203-01.,David Gill,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5/10 (50%),3.60,0.89,3.00,5,1: 0 (0.00%); 2: 0 (0.00%); 3: 3 (60.00%); 4: 1 (20.00%); 5: 1 (20.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",59/75 (78.67%),4.49,0.63,5.00,59,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 4 (6.78%); Very Good: 22 (37.29%); Excellent: 33 (55.93%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",58/75 (77.33%),4.64,0.55,5.00,58,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 2 (3.45%); Very Good: 17 (29.31%); Excellent: 39 (67.24%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",59/75 (78.67%),4.83,0.38,5.00,59,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 10 (16.95%); Excellent: 49 (83.05%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,8,The course was difficult.,59/75 (78.67%),2.53,0.90,2.00,59,Strongly disagree: 7 (11.86%); Disagree: 23 (38.98%); Neither agree nor disagree: 20 (33.90%); Agree: 9 (15.25%); Strongly agree: 0 (0.00%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2024.html,Spring 2024,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,59/75 (78.67%),2.27,0.94,2.00,59,1: 11 (18.64%); 2: 26 (44.07%); 3: 20 (33.90%); 4: 0 (0.00%); 5: 1 (1.69%); 6: 1 (1.69%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",60/87 (68.97%),4.38,0.78,5.00,60,Poor: 1 (1.67%); Marginal: 0 (0.00%); Average: 5 (8.33%); Very Good: 23 (38.33%); Excellent: 31 (51.67%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",58/87 (66.67%),4.52,0.63,5.00,58,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 4 (6.90%); Very Good: 20 (34.48%); Excellent: 34 (58.62%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",60/87 (68.97%),4.85,0.48,5.00,60,Poor: 0 (0.00%); Marginal: 1 (1.67%); Average: 0 (0.00%); Very Good: 6 (10.00%); Excellent: 53 (88.33%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,8,The course was difficult.,58/87 (66.67%),2.52,0.86,3.00,58,Strongly disagree: 7 (12.07%); Disagree: 21 (36.21%); Neither agree nor disagree: 23 (39.66%); Agree: 7 (12.07%); Strongly agree: 0 (0.00%)
MARSCI-205-01_Dunphy-Daly__Meagan_Spring_2025.html,Spring 2025,MARSCI-205-01 : MARINE MEGAFAUNA.MARSCI-205-01.BIOLOGY-205-01.ENVIRON-205-01.,Meagan Dunphy-Daly,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,60/87 (68.97%),2.32,0.89,2.00,60,1: 10 (16.67%); 2: 27 (45.00%); 3: 18 (30.00%); 4: 4 (6.67%); 5: 1 (1.67%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",6/7 (85.71%),4.50,0.55,4.50,6,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (50.00%); Excellent: 3 (50.00%)
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",6/7 (85.71%),4.67,0.52,5.00,6,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (33.33%); Excellent: 4 (66.67%)
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",6/7 (85.71%),4.67,0.52,5.00,6,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (33.33%); Excellent: 4 (66.67%)
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,8,The course was difficult.,6/7 (85.71%),2.50,1.22,2.00,6,Strongly disagree: 1 (16.67%); Disagree: 3 (50.00%); Neither agree nor disagree: 0 (0.00%); Agree: 2 (33.33%); Strongly agree: 0 (0.00%)
MARSCI-270A-01_Gittman__Rachel_Summer_II_2024.html,Summer II 2024,MARSCI-270A-01 : CONSERVATION BIOLOGY/POLICY.MARSCI-270A-01.BIOLOGY-270A-01.ENVIRON-270A-01.,Rachel Gittman,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6/7 (85.71%),3.17,1.33,3.00,6,1: 0 (0.00%); 2: 3 (50.00%); 3: 0 (0.00%); 4: 2 (33.33%); 5: 1 (16.67%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",8/9 (88.89%),2.63,0.74,2.50,8,Poor: 0 (0.00%); Marginal: 4 (50.00%); Average: 3 (37.50%); Very Good: 1 (12.50%); Excellent: 0 (0.00%)
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",8/9 (88.89%),2.38,1.30,2.00,8,Poor: 2 (25.00%); Marginal: 3 (37.50%); Average: 2 (25.00%); Very Good: 0 (0.00%); Excellent: 1 (12.50%)
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",8/9 (88.89%),2.38,1.19,2.00,8,Poor: 1 (12.50%); Marginal: 5 (62.50%); Average: 1 (12.50%); Very Good: 0 (0.00%); Excellent: 1 (12.50%)
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,8,The course was difficult.,7/9 (77.78%),3.29,1.11,3.00,7,Strongly disagree: 0 (0.00%); Disagree: 2 (28.57%); Neither agree nor disagree: 2 (28.57%); Agree: 2 (28.57%); Strongly agree: 1 (14.29%)
MARSCI-286A-01_Gill__David_Fall_2024.html,Fall 2024,MARSCI-286A-01 : MARINE POLICY ANALYSIS.MARSCI-286A-01.ENVIRON-286A-01.PUBPOL-281A-01.,David Gill,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8/9 (88.89%),3.88,1.55,4.00,8,1: 0 (0.00%); 2: 2 (25.00%); 3: 2 (25.00%); 4: 0 (0.00%); 5: 3 (37.50%); 6: 1 (12.50%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",8/9 (88.89%),3.88,0.83,4.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 3 (37.50%); Very Good: 3 (37.50%); Excellent: 2 (25.00%)
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",8/9 (88.89%),3.75,1.04,4.00,8,Poor: 0 (0.00%); Marginal: 1 (12.50%); Average: 2 (25.00%); Very Good: 3 (37.50%); Excellent: 2 (25.00%)
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",8/9 (88.89%),4.00,0.93,4.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 3 (37.50%); Very Good: 2 (25.00%); Excellent: 3 (37.50%)
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,8,The course was difficult.,8/9 (88.89%),2.25,0.46,2.00,8,Strongly disagree: 0 (0.00%); Disagree: 6 (75.00%); Neither agree nor disagree: 2 (25.00%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
MARSCI-319A-01_Johnson__Zackary_Fall_2024.html,Fall 2024,MARSCI-319A-01 : AQUACULTURE.MARSCI-319A-01.ENVIRON-319A-01.,Zackary Johnson,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8/9 (88.89%),3.25,1.49,3.00,8,1: 1 (12.50%); 2: 1 (12.50%); 3: 3 (37.50%); 4: 2 (25.00%); 5: 0 (0.00%); 6: 1 (12.50%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",5/5 (100%),4.80,0.45,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (20.00%); Excellent: 4 (80.00%)
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",5/5 (100%),4.60,0.55,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (40.00%); Excellent: 3 (60.00%)
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",5/5 (100%),4.80,0.45,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (20.00%); Excellent: 4 (80.00%)
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,8,The course was difficult.,5/5 (100%),2.80,1.10,3.00,5,Strongly disagree: 1 (20.00%); Disagree: 0 (0.00%); Neither agree nor disagree: 3 (60.00%); Agree: 1 (20.00%); Strongly agree: 0 (0.00%)
MARSCI-337A-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-337A-01 : EXTREME MARINE ECOSYSTEMS.MARSCI-337A-01.ENVIRON-337A-01.,Joshua Osterberg,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5/5 (100%),4.80,3.03,3.00,5,1: 0 (0.00%); 2: 0 (0.00%); 3: 3 (60.00%); 4: 0 (0.00%); 5: 1 (20.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 1 (20.00%)
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/7 (100%),5.00,0.00,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 0 (0.00%); Excellent: 7 (100.00%)
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",7/7 (100%),5.00,0.00,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 0 (0.00%); Excellent: 7 (100.00%)
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/7 (100%),5.00,0.00,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 0 (0.00%); Excellent: 7 (100.00%)
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,8,The course was difficult.,7/7 (100%),2.71,0.76,3.00,7,Strongly disagree: 0 (0.00%); Disagree: 3 (42.86%); Neither agree nor disagree: 3 (42.86%); Agree: 1 (14.29%); Strongly agree: 0 (0.00%)
MARSCI-375A-1-01_Godfrey__Matthew_Spring_2024.html,Spring 2024,MARSCI-375A-1-01 : BIOL/CONERV SEA TURTLES.MARSCI-375A-1-01.,Matthew Godfrey,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6/7 (85.71%),8.67,3.27,10.00,6,1: 0 (0.00%); 2: 1 (16.67%); 3: 0 (0.00%); 4: 0 (0.00%); 5: 0 (0.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 5 (83.33%)
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
