filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",8/9 (88.89%),4.38,0.92,5.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 2 (25.00%); Very Good: 1 (12.50%); Excellent: 5 (62.50%)
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/9 (77.78%),4.86,0.38,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (14.29%); Excellent: 6 (85.71%)
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,8,The course was difficult.,8/9 (88.89%),2.25,0.71,2.00,8,Strongly disagree: 1 (12.50%); Disagree: 4 (50.00%); Neither agree nor disagree: 3 (37.50%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
KOREAN-204-001_Kim__Eunyoung_Spring_2024.html,Spring 2024,KOREAN-204-001 : INTERMEDIATE KOREAN.KOREAN-204-001.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8/9 (88.89%),2.38,1.51,2.00,8,1: 3 (37.50%); 2: 2 (25.00%); 3: 1 (12.50%); 4: 1 (12.50%); 5: 1 (12.50%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",8/9 (88.89%),3.88,0.64,4.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 2 (25.00%); Very Good: 5 (62.50%); Excellent: 1 (12.50%)
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",8/9 (88.89%),4.00,0.00,4.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 8 (100.00%); Excellent: 0 (0.00%)
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",8/9 (88.89%),4.25,0.46,4.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 6 (75.00%); Excellent: 2 (25.00%)
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,8,The course was difficult.,8/9 (88.89%),3.13,1.13,3.50,8,Strongly disagree: 1 (12.50%); Disagree: 1 (12.50%); Neither agree nor disagree: 2 (25.00%); Agree: 4 (50.00%); Strongly agree: 0 (0.00%)
KOREAN-204-01_Yang__Seojin_Spring_2025.html,Spring 2025,KOREAN-204-01 : INTERMEDIATE KOREAN.KOREAN-204-01.,Seojin Yang,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7/9 (77.78%),4.71,1.60,4.00,7,1: 0 (0.00%); 2: 0 (0.00%); 3: 1 (14.29%); 4: 3 (42.86%); 5: 2 (28.57%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 1 (14.29%); 9: 0 (0.00%); 10+: 0 (0.00%)
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",5/5 (100%),4.20,0.45,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 4 (80.00%); Excellent: 1 (20.00%)
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",5/5 (100%),4.40,0.55,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (60.00%); Excellent: 2 (40.00%)
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",5/5 (100%),4.20,0.45,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 4 (80.00%); Excellent: 1 (20.00%)
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,5/5 (100%),2.20,0.45,2.00,5,Strongly disagree: 0 (0.00%); Disagree: 4 (80.00%); Neither agree nor disagree: 1 (20.00%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4/5 (80%),2.50,1.29,2.50,4,1: 1 (25.00%); 2: 1 (25.00%); 3: 1 (25.00%); 4: 1 (25.00%); 5: 0 (0.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/7 (100%),4.71,0.49,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (28.57%); Excellent: 5 (71.43%)
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",7/7 (100%),4.43,0.53,4.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 4 (57.14%); Excellent: 3 (42.86%)
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/7 (100%),4.71,0.49,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (28.57%); Excellent: 5 (71.43%)
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,7/7 (100%),3.43,0.79,3.00,7,Strongly disagree: 0 (0.00%); Disagree: 0 (0.00%); Neither agree nor disagree: 5 (71.43%); Agree: 1 (14.29%); Strongly agree: 1 (14.29%)
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7/7 (100%),7.14,2.54,7.00,7,1: 0 (0.00%); 2: 0 (0.00%); 3: 0 (0.00%); 4: 1 (14.29%); 5: 2 (28.57%); 6: 0 (0.00%); 7: 1 (14.29%); 8: 0 (0.00%); 9: 1 (14.29%); 10+: 2 (28.57%)
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",15/17 (88.24%),3.93,0.70,4.00,15,Poor: 0 (0.00%); Marginal: 1 (6.67%); Average: 1 (6.67%); Very Good: 11 (73.33%); Excellent: 2 (13.33%)
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",16/17 (94.12%),4.13,0.81,4.00,16,Poor: 0 (0.00%); Marginal: 1 (6.25%); Average: 1 (6.25%); Very Good: 9 (56.25%); Excellent: 5 (31.25%)
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",16/17 (94.12%),4.44,0.81,5.00,16,Poor: 0 (0.00%); Marginal: 1 (6.25%); Average: 0 (0.00%); Very Good: 6 (37.50%); Excellent: 9 (56.25%)
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,15/17 (88.24%),3.27,0.88,3.00,15,Strongly disagree: 1 (6.67%); Disagree: 0 (0.00%); Neither agree nor disagree: 9 (60.00%); Agree: 4 (26.67%); Strongly agree: 1 (6.67%)
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,16/17 (94.12%),5.94,1.77,5.50,16,1: 0 (0.00%); 2: 0 (0.00%); 3: 1 (6.25%); 4: 1 (6.25%); 5: 6 (37.50%); 6: 3 (18.75%); 7: 3 (18.75%); 8: 0 (0.00%); 9: 1 (6.25%); 10+: 1 (6.25%)
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/7 (100%),4.57,0.79,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (14.29%); Very Good: 1 (14.29%); Excellent: 5 (71.43%)
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",7/7 (100%),4.71,0.49,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (28.57%); Excellent: 5 (71.43%)
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/7 (100%),4.71,0.76,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (14.29%); Very Good: 0 (0.00%); Excellent: 6 (85.71%)
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,7/7 (100%),3.71,0.76,4.00,7,Strongly disagree: 0 (0.00%); Disagree: 0 (0.00%); Neither agree nor disagree: 3 (42.86%); Agree: 3 (42.86%); Strongly agree: 1 (14.29%)
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7/7 (100%),4.43,1.72,4.00,7,1: 0 (0.00%); 2: 0 (0.00%); 3: 2 (28.57%); 4: 3 (42.86%); 5: 1 (14.29%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 1 (14.29%); 9: 0 (0.00%); 10+: 0 (0.00%)
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",10/11 (90.91%),4.20,0.63,4.00,10,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (10.00%); Very Good: 6 (60.00%); Excellent: 3 (30.00%)
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",11/11 (100%),4.18,0.60,4.00,11,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (9.09%); Very Good: 7 (63.64%); Excellent: 3 (27.27%)
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",11/11 (100%),4.27,0.65,4.00,11,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (9.09%); Very Good: 6 (54.55%); Excellent: 4 (36.36%)
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,11/11 (100%),2.82,0.98,3.00,11,Strongly disagree: 0 (0.00%); Disagree: 5 (45.45%); Neither agree nor disagree: 4 (36.36%); Agree: 1 (9.09%); Strongly agree: 1 (9.09%)
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,11/11 (100%),3.36,1.29,4.00,11,1: 2 (18.18%); 2: 0 (0.00%); 3: 2 (18.18%); 4: 6 (54.55%); 5: 1 (9.09%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/8 (87.5%),4.86,0.38,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (14.29%); Excellent: 6 (85.71%)
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",7/8 (87.5%),4.86,0.38,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (14.29%); Excellent: 6 (85.71%)
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/8 (87.5%),4.86,0.38,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (14.29%); Excellent: 6 (85.71%)
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,7/8 (87.5%),3.00,0.82,3.00,7,Strongly disagree: 0 (0.00%); Disagree: 2 (28.57%); Neither agree nor disagree: 3 (42.86%); Agree: 2 (28.57%); Strongly agree: 0 (0.00%)
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6/8 (75%),3.83,0.75,4.00,6,1: 0 (0.00%); 2: 0 (0.00%); 3: 2 (33.33%); 4: 3 (50.00%); 5: 1 (16.67%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
